Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,DE>NO,NO>DE,DE>BE,BE>DE,Day-Ahead Spot price Euro/MWh,Emissions of power production t CO2,Emission factor g/kWh
2021,5,21,22,05/21/2021 21:00:00,5232.41550584708,2540.97076108724,15988.9522446842,4436.09237684911,19.0230703854843,7732.8378649787,4293.7546587211,2045.61499270223,7512.64395780931,3499.75,2253.35064775762,59434.4060808221,-3879,9903,6024,0,615,1868,17,323,2638,1141,315,0,2179,1135,2535,426,1029,681,352,450,43,0,180,0,0,58.8,12856.4696522718,261.71588415846
2021,5,21,23,05/21/2021 22:00:00,5217.61750229537,2471.39465318113,17340.7842240954,4420.76170804916,0,7731.32147359425,4437.27991407121,2230.47691981663,7321.93455045276,2850.75,2253.69540764865,58881.0163532046,-2605,8089,5484,0,615,2020,791,262,1414,1063,146,0,2174,630,1509,404,508,637,757,468,35,0,140,0,0,55.1,13095.1567093944,259.203918605314
2021,5,21,24,05/21/2021 23:00:00,5237.43625705213,2432.27813168553,18801.5303950632,4332.29620940031,0,7726.51956754351,4029.43323650161,1831.25129086172,6991.37827888172,1821,2252.31636808453,55040.4397350742,415,6721,7136,0,615,2769,1113,775,979,940,163,4,1975,775,1536,787,8,491,297,435,34,160,1,0,0,42.69,12188.0365214362,239.359847680138
2021,5,22,1,05/22/2021 00:00:00,5217.35325223195,2436.12565839001,20933.207924544,4596.68741558949,0,7847.32541450432,3956.64907676001,1500.54591288357,6790.29526684963,1397.25,2264.38296427051,52539.8228860235,4400,3877,8277,0,0,3185,501,724,103,1423,5,7,1509,981,1296,489,215,627,203,382,45,459,0,0,0,20.04,11781.6688801502,222.502226872687
2021,5,22,2,05/22/2021 01:00:00,5197.00599734835,2420.73555157207,22212.5135201041,4820.6157090444,0,7973.9440951055,3476.78438849873,1414.6576816245,6481.37183474239,302.75,2256.7982466679,49989.1770247079,6568,1760,8328,0,0,3815,296,810,148,1164,2,376,560,386,484,263,129,396,88,358,51,760,2,0,0,4.07,11047.3582377289,205.385255421424
2021,5,22,3,05/22/2021 02:00:00,5197.53449747519,2443.17945734824,22673.3426738525,4972.16313996843,0,7979.25146495106,3456.35374716775,1383.72840166971,6233.39213106411,444.25,2239.21549222548,49433.4110057224,7589,2371,9960,0,0,4065,38,871,117,918,0,1562,1109,459,696,498,105,182,130,346,51,1059,125,0,0,0.89,10875.6611255288,200.881749088093
2021,5,22,4,05/22/2021 03:00:00,5194.09924665069,2411.75798926161,24767.3862378298,5142.5597538432,0,7869.81855337359,3592.47289503537,1389.67634012255,6114.94840263515,23.75,2226.11461636642,50384.5840351184,8348,2735,11083,286,0,3968,5,790,157,671,0,2962,1208,394,805,158,62,129,69,345,55,1380,374,0,0,0.03,10965.0356505762,195.026298177996
2021,5,22,5,05/22/2021 04:00:00,5175.0732420842,2424.58307827656,24829.6941277363,4595.93344827146,1.05683724363802,7832.41423255727,3555.95312365626,1357.55747247719,6141.96869895687,363,2237.83645266137,50521.0707139211,7994,4251,12245,286,0,3892,296,800,325,585,0,3447,1447,1136,1511,200,155,115,0,377,55,1407,462,0,0,-0.05,10928.2460231313,196.339756940256
2021,5,22,6,05/22/2021 05:00:00,5170.58099100601,2430.67499555866,25224.4769181838,4433.32783001633,191.55175040939,7933.25425962288,3596.81440631821,1344.94784295716,6137.68272370756,380.25,2239.56025211651,49532.1219698965,9551,2457,12008,286,0,4095,159,800,106,527,2,3304,1130,691,331,442,135,73,73,386,56,1404,465,0,0,-0.54,10964.7601721318,194.89629457773
2021,5,22,7,05/22/2021 06:00:00,5187.22874500168,2520.77124588869,25550.2225666149,4545.92028284214,1567.02542300427,7907.72833798472,3555.69774063962,1345.42367803339,6059.19840263515,351.25,2239.21549222548,49893.6819148701,10936,1969,12905,286,0,3965,32,800,120,527,0,3643,994,875,354,878,71,173,9,359,53,1399,336,0,0,-0.94,10889.012703701,187.68599266019
2021,5,22,8,05/22/2021 07:00:00,5214.71075159772,2498.32734011253,26613.9428630985,4582.36203654692,5159.21521412988,7856.42376281099,3562.33769907219,1374.68753522139,5997.63751366998,284.5,2234.73361364212,53795.8783299022,11583,2474,14057,286,0,4235,25,800,121,483,0,3653,1209,1552,694,965,99,317,1,363,55,1403,270,0,0,-0.09,10889.3307455794,174.394938484839
2021,5,22,9,05/22/2021 08:00:00,5241.92850813033,2515.64121028271,28066.7136241582,4337.07133574783,10509.7179693582,7652.21638970569,3531.69173707572,1398.00345395654,5953.13289627585,133.75,2237.14693287931,59008.0140575705,12569,1566,14135,286,0,4440,26,800,106,702,0,3436,1077,1078,54,945,82,498,0,386,56,1564,165,0,0,-0.11,10861.39708138,158.485562457084
2021,5,22,10,05/22/2021 09:00:00,5242.7212583206,2416.24677041684,28930.3009782622,3934.45278791982,15732.8718367282,7218.78118565175,3313.33925785092,1466.76162247142,5920.36259995413,86.75,2088.21065995531,62829.7989575312,13521,486,14007,286,0,4829,145,800,105,654,0,3441,110,642,66,1109,5,446,0,400,55,1400,0,0,0,-8.16,10410.2946902997,142.285826798643
2021,5,22,11,05/22/2021 10:00:00,5252.23426060384,2087.92449163408,28462.9918039635,3736.66202815662,19930.1009498366,6798.23530836559,3416.25861355571,1500.78383042169,5902.57200731068,65,1698.28722320288,64807.0505170512,14044,161,14205,286,0,4837,56,800,100,756,0,3435,0,523,0,1229,5,544,0,395,0,1400,0,0,0,-33.57,9887.31995155749,130.803466429536
2021,5,22,12,05/22/2021 11:00:00,5262.27576301393,1971.85743604877,27304.8127463817,3514.24166933777,22459.6408924842,6728.48130468111,3108.26669549126,1507.20760395076,5881.68455045276,94.5,1693.11582483746,66153.0844866797,13373,107,13480,286,0,4817,0,800,100,391,0,3426,0,431,0,1320,7,209,0,400,0,1400,0,0,0,-49.91,9532.92874659331,125.156180182695
2021,5,22,13,05/22/2021 12:00:00,5273.90276580456,1950.37541194873,26314.8649915474,3630.85528119308,23700.3678165152,6742.63429093593,3045.69785641515,1480.08500460579,5899.91425413103,102.25,1691.39202538232,65664.3396984792,14168,111,14279,286,0,4818,1,800,101,806,0,3421,0,391,0,1360,9,594,0,403,0,1400,0,0,0,-50.73,9445.15963622159,123.480864554852
2021,5,22,14,05/22/2021 13:00:00,5263.33276326762,1981.47625280999,23480.6036954809,3670.06158173064,23458.616297033,6766.64382118965,3023.99030000099,1440.5906932789,5847.27679727311,25.25,1693.46058472849,63309.3027867934,13342,109,13451,286,0,4817,0,800,100,381,0,3420,0,375,0,1376,9,219,0,377,0,1400,0,0,0,-68,9372.33984176033,127.509599300913
2021,5,22,15,05/22/2021 14:00:00,5249.32750990618,1930.49652397556,22679.0749997239,3570.53789575068,22383.2844016313,6848.7816878471,3025.01183206753,1447.96613696043,5640.51294509072,29.25,1692.08154516438,60848.3254781178,13648,109,13757,286,0,4817,0,800,100,531,0,3450,0,343,0,1408,9,369,0,353,0,1400,0,0,0,-69,9298.73765274613,130.115173829286
2021,5,22,16,05/22/2021 15:00:00,5248.53475971591,1917.99206218598,23114.4825343904,3675.59067539619,20422.5871053719,6765.1274298052,3047.23015451497,1414.18184654827,5768.63934041518,39.25,1692.08154516438,59478.6974535084,13627,109,13736,286,0,4817,0,800,100,556,0,3436,0,383,0,1369,9,344,0,345,0,1400,0,0,0,-62.83,9344.54905473564,133.241594789716
2021,5,22,17,05/22/2021 16:00:00,5237.43625705213,1954.86419310396,24850.8788103045,3725.35251838617,17694.3617609204,6573.80938346769,3094.98677862613,1403.23763979504,5596.51294509072,229.25,1692.77106494644,58638.4613516931,13415,137,13552,286,0,4817,0,800,100,444,0,3445,0,450,28,1303,9,256,0,351,0,1400,0,0,0,-49.98,9324.69461288427,135.274630649234
2021,5,22,18,05/22/2021 17:00:00,5208.36875007555,2328.07428343905,27369.1144887652,4037.24366561124,13346.0049219718,6735.0523340137,3397.6156533412,1401.33429949013,5631.51294509072,486.25,1885.836603922,58864.4079457205,12962,337,13299,286,0,4818,15,800,100,281,0,3459,0,566,213,1186,9,119,0,384,0,1400,0,0,0,-16.56,9999.48902910021,146.113635674665
2021,5,22,19,05/22/2021 18:00:00,5235.32225654474,2416.88802486759,29211.9326406395,5306.92462917374,8145.30884602909,7364.10202666109,3445.88304348563,1393.9588558086,5656.51294509072,727.75,2224.73557680231,59074.318845103,12055,470,12525,286,0,3756,10,795,110,481,0,3400,128,542,175,1164,9,319,0,382,38,1400,0,0,0,6.98,10629.0871272678,157.497261138813
2021,5,22,20,05/22/2021 19:00:00,5223.95950381754,2547.70393282009,27272.9111067496,5095.31113524666,3489.94078780364,7900.90457675472,3591.9621290021,1433.6910846736,5828.06277252242,1905.25,2244.73165048192,56839.4286798722,9695,506,10201,0,58,2289,56,800,215,908,29,1648,108,1226,0,1270,8,492,0,392,32,1176,0,0,0,40.95,10922.9620238817,176.674636911648
2021,5,22,21,05/22/2021 20:00:00,5231.35850559339,2630.10512974115,24594.668767009,4843.73737346399,733.709256395692,8012.86480730626,3872.1172982531,1444.15945635061,5974.68455045276,3272.75,2245.07641037295,54989.2315549389,7866,1293,9159,0,0,2042,87,800,356,897,95,734,193,1223,522,1596,7,403,0,403,33,1061,0,0,0,45.72,11299.6531559934,198.693140116587
2021,5,22,22,05/22/2021 21:00:00,5232.41550584708,2582.01104593508,22168.1503024906,5043.03606786324,11.6252096800182,8044.4562944822,4061.86687961453,1524.33766669495,6041.24543941792,3689.5,2239.56025211651,53841.2046641422,6797,2064,8861,0,0,1699,121,775,403,1143,161,657,644,1054,680,1635,9,557,0,405,31,936,15,0,0,48.8,11592.2024815778,213.512995372447
2021,5,22,23,05/22/2021 22:00:00,5227.39475464204,2540.97076108724,21038.3836427062,5280.033128164,0,8049.00546863554,4056.24845324852,1513.86929501794,6038.2251430962,3301.5,2249.55828895631,52963.188935554,6332,1827,8159,0,0,1546,261,701,167,1073,169,162,729,995,427,1597,8,527,0,439,30,1119,36,0,0,47.44,11593.1576741132,217.177513105444
2021,5,22,24,05/22/2021 23:00:00,5244.04250863771,2481.65472439309,20608.708433911,5284.80825451153,0,8023.22681509997,3717.6105731876,1481.75042737258,6114.94378524102,1487.25,2244.04213069987,50224.0376530544,6464,1887,8351,0,0,916,301,729,165,1342,38,282,765,1510,404,1500,8,293,174,412,32,1367,0,0,0,26.61,11209.6756495543,212.613546051888
2021,5,23,1,05/23/2021 00:00:00,5237.96475717898,2536.48197993201,19185.0977653275,5237.55963591498,0,7890.2898370636,3550.59008030688,1351.37161648624,6071.81094577722,995.75,2153.02551946853,46795.942137456,7414,1524,8938,0,0,1684,63,810,10,1056,78,136,721,1379,600,1513,8,201,0,376,40,1399,4,384,0,23.24,10747.3857031242,211.123196531123
2021,5,23,2,05/23/2021 01:00:00,5210.21850051952,2513.07619247972,17789.8994945414,5378.30020194725,0,7776.5604832302,3692.83842057379,1304.26394393971,6101.21869895687,957,2152.6807595775,44547.806695766,8328.25,1489.75,9818,0,0,2158,127,805,5,972,109,624,708,1405,482,1595,8,155,0,355,23,1399,0,350,27.75,15.47,10877.979949568,218.77810687506
2021,5,23,3,05/23/2021 02:00:00,5225.8092542615,2506.34302074687,17613.1943187666,5534.87408165814,0,7709.83926231461,3573.06378577095,1294.03348980082,6138.68272370756,216,2155.0940788147,44545.9340158418,7421,2627,10048,0,0,2735,383,800,5,1326,371,184,745,1185,976,1681,8,170,0,348,40,1404,33,215,66,16.82,10754.5532384335,217.029181399373
2021,5,23,4,05/23/2021 03:00:00,5204.14074906078,2590.3473537948,16842.5703364031,5531.35556750733,0,7721.97039339017,3571.27610465449,1281.89969535701,6149.82018056548,143.25,2144.40652219284,44656.2869029261,6524.75,3128.5,9653.25,0,0,2926,0,800,0,1016,281,332,475,910,2271,1800,8,52,0,341,34,1400,0,76.25,59.5,7.35,10728.8504764156,219.696380799141
2021,5,23,5,05/23/2021 04:00:00,5176.1302423379,2634.59391089639,16168.6481991745,5704.0140833362,1.05683724363802,7610.26289473604,3596.0482572683,1270.47965352755,6112.50929160032,159.5,2160.26547718012,44861.008847301,5732.5,3822,9554.5,0,0,3232,0,800,14,1136,418,201,685,619,2633,1793,8,22,0,340,39,1400,0,11.5,25,10.31,10759.7654178783,223.134331350051
2021,5,23,6,05/23/2021 05:00:00,5183.00074398691,2605.73746061275,15686.8835944176,5730.90558434594,185.474936258472,7591.30800243047,3591.9621290021,1644.01018836618,6052.19840263515,133.75,2153.37027935956,45062.1013214151,5496.5,3690.75,9187.25,0,0,3028,0,800,2,851,261,329,529,597,2818,1752,8,70,0,341,36,1400,0,19.25,36.75,5.08,11025.0185988356,228.72559962139
2021,5,23,7,05/23/2021 06:00:00,5193.042246397,2561.81153073654,15232.5344612194,5383.32665073411,1511.01304909145,7338.82883692033,3569.74380655466,1640.20350775636,6005.9078099917,105,2150.95696012236,44977.8688595239,5714.5,3186.75,8901.25,0,0,2589,0,802,3,854,278,452,435,655,2346,1717,9,85,0,316,35,1400,0,31.25,80.75,5.03,10975.5430879649,226.914552857284
2021,5,23,8,05/23/2021 07:00:00,5216.56050204168,2619.84505852919,13899.6440803398,4609.25353755666,4492.08670408338,7750.78182969463,3550.33469729024,1655.90606527187,6026.11721734826,1117.5,2149.57792055825,45105.357612714,7982.25,2424.75,10407,0,0,3048,59,819,35,1014,74,617,268,1256,1711,1537,16,122,0,316,30,1351,0,327,231.75,14.96,10972.0587477133,220.565766113798
2021,5,23,9,05/23/2021 08:00:00,5242.98550838402,2589.70609934406,14531.4460839916,4044.02937147351,8869.77077654295,7871.58767665544,3705.09680537238,1681.12532431193,5976.51573573965,1334.5,2151.99123979545,49906.754621611,8092,2530.25,10622.25,0,0,3339,125,838,44,1332,81,1052,239,869,1538,1575,172,77,0,328,30,1051,0,161.25,301.25,13.16,11150.2063955004,205.714402319975
2021,5,23,10,05/23/2021 09:00:00,5249.59175996961,2515.32058305734,15786.3269867083,3359.67836914163,13941.5327087618,7711.60838559646,3555.95312365626,1703.25165535651,5926.89857520344,252.75,2157.16263816087,54633.3247856122,7526.75,3728.5,11255.25,0,0,3265,76,797,14,1390,78,1473,448,933,2214,1475,228,41,0,338,31,1386,81,157.25,558.5,13.74,10992.0679397535,185.638345359597
2021,5,23,11,05/23/2021 10:00:00,5266.50376402871,2648.06025436208,16840.5764839261,2828.63405480917,18511.5611595635,7533.17966602674,3548.80239919042,1725.37798640109,5866.47052570207,157.75,2159.23119750703,57256.3974915169,9829.75,2492.25,12322,0,0,2969,1,831,122,1845,0,1742,210,1199,962,1515,356,125,0,344,31,1451,52,301,758.25,6.58,10982.7069670187,171.326531278079
2021,5,23,12,05/23/2021 11:00:00,5254.87676123808,2647.41899991134,17830.7734703201,2397.36474889602,21388.2721367461,7371.68398358331,3364.16047816173,1718.7162953339,5815.81277252242,179.25,2127.51328753248,59660.0929342455,10435.75,2303.5,12739.25,286,0,3669,0,781,21,1708,0,1703,69,1310,1624,1113,172,25,0,352,36,1400,0,392.25,381.5,2.78,10698.8866591715,159.747894885845
2021,5,23,13,05/23/2021 12:00:00,5263.33276326762,2530.71068987528,18458.0893058986,2192.5369608312,23322.8127112255,7221.81396842064,3216.80447756207,1739.65303868792,5644.26294509072,116.75,2081.31546213475,59406.0823229943,12382,2663.25,15045.25,286,0,3118,1,800,0,2160,0,2012,0,2689,1912,1405,171,283,0,350,37,1400,0,542.25,542.25,0.08,10408.7651902581,151.420398545588
2021,5,23,14,05/23/2021 13:00:00,5273.63851574114,2379.37463949885,17383.4028207915,2054.30961919237,24759.0545253296,7050.46174197832,3235.19205475994,1692.06953106516,5861.08768623827,1.75,2020.29296142283,58851.384096018,12859.25,2616,15475.25,286,0,3543,0,800,0,2004,0,2959,0,2330,1696,1233,295,150,0,299,35,1400,0,471.25,590,-7.83,10369.6463328497,150.709000099376
2021,5,23,15,05/23/2021 14:00:00,5240.34300774979,2298.89720593003,15258.7037749802,2237.02103259497,24978.6124626954,6908.42641563528,3250.51503575818,1682.55282954061,5903.01111834552,0.25,2018.91392185872,56881.2468050886,12896,2286.25,15182.25,286,0,4043,0,800,0,1991,0,3260,0,1296,1521,1291,294,225,0,279,28,1400,0,311.25,443.25,-24.93,10392.5272431024,155.179391479187
2021,5,23,16,05/23/2021 15:00:00,5240.60725781321,2201.10590219103,13562.6830117255,2109.09791096922,23454.1247387476,6924.34852517196,3243.61969430897,1724.18839871052,5625.51294509072,1,2021.32724109592,54911.3656258246,11196.25,2833,14029.25,286,0,4543,9,801,4,1595,0,3249,10,556,1615,1330,712,150,0,273,34,1102,0,144.25,449,-25,10317.5990823904,162.743685749962
2021,5,23,17,05/23/2021 16:00:00,5245.36375895483,2431.63687723478,13455.2642095267,2264.16385604405,20575.8285056994,7102.77724474168,3248.47197162508,2002.78983584175,5650.01294509072,4,2027.18815924339,54196.4973640024,9811,1764,11575,369,0,2909,3,800,0,1877,0,3088,0,35,437,1184,850,188,0,285,37,801,0,39,437,-8.02,10569.1755546544,172.332903390667
2021,5,23,18,05/23/2021 17:00:00,5225.54500419808,2583.93480928733,12554.7905845981,2430.03666601065,15862.3343990739,7434.10876224298,3405.27714384031,2108.90105784049,5626.26294509072,165.5,2052.70039117945,53433.141763362,6016.25,2559.5,8575.75,534,0,2579,9,931,134,1129,50,1337,0,0,1522,1033,258,110,0,309,31,502,0,111.75,555.5,11.7,10864.3197862881,191.786323382198
2021,5,23,19,05/23/2021 18:00:00,5242.45700825717,2735.9121141145,10039.2964532933,2654.71892678359,9704.40798970608,7910.5083888562,4118.81729232463,2249.98615794196,5694.76294509072,827.25,2102.69057537847,51997.8078517466,1283,4242,5525,0,0,897,0,1122,428,936,157,513,649,0,1973,1175,8,339,0,341,27,202,0,0,1000,55.59,11884.2471644135,238.216101606523
2021,5,23,20,05/23/2021 19:00:00,5256.19801155519,2757.39413821454,6924.8988842073,2402.89384256157,4239.76681216481,8042.43443930294,5120.68486659233,2917.3448523511,5749.01294509072,2156.5,2105.10389461567,50844.7326866562,-3172.5,7487,4314.5,0,560,187,1124,932,1485,674,368,151,1487,393,1333,1370,8,66,230,372,22,0,98,169.5,772,77.19,13568.252892185,315.48523060904
2021,5,23,21,05/23/2021 20:00:00,5244.30675870114,2776.63177173697,4741.63042188389,1619.52179912841,1003.20275352339,8046.73088155887,5470.81498240192,3137.89441018257,5944.9096367369,3377.5,2103.72485505156,49400.6182709056,-5933.75,10412.25,4478.5,0,615,389,2755,584,2116,1127,401,16,1545,5,1023,1772,62,133,589,385,19,0,398,67.5,889.25,80.34,14209.8002394916,377.393847455523
2021,5,23,22,05/23/2021 21:00:00,5236.64350686186,2780.79992566683,4947.24645857531,1309.64123141809,19.0230703854843,8048.50000484072,5762.97315343487,3201.18047532083,6082.39857520344,3902.75,2105.10389461567,49241.5102963231,-5845.25,10605.75,4760.5,0,615,294,2475,1391,2127,1004,575,6,1917,170,1325,1389,8,100,444,385,28,0,699,21.5,392.75,77.41,14641.1721464728,395.019449652321
2021,5,23,23,05/23/2021 22:00:00,5228.98025502258,2794.26626913253,6839.91092237485,1400.36863202103,0,8041.42351171331,5648.81694499804,2857.15171520831,6168.15319259757,3057.75,2115.4466913465,49230.2681344147,-5078,10809.75,5731.75,0,615,78,966,1099,1895,721,1094,46,1758,2316,2119,724,8,300,673,414,32,0,998,33.75,651.75,74.85,14283.7571060161,369.413919049175
2021,5,23,24,05/23/2021 23:00:00,5236.90775692528,2812.22139375346,9030.40709992741,2215.90994769013,0,8031.31423581701,4711.56127393955,2213.58477461055,6211.42810631343,2133,2114.75717156445,47371.0917605413,-2660,7072.75,4412.75,0,615,64,547,1066,646,714,522,0,1754,1208,1242,450,11,400,260,388,40,13,1019,109.75,416.75,61.58,12730.9842445796,316.366264985441
2021,5,24,1,05/24/2021 00:00:00,5224.22375388096,2809.97700317585,11000.5825787706,2977.16561646108,0,7980.7678563355,3948.73220324426,1618.31509424989,6269.25929160032,839,1990.98837068547,45264.2617684039,-605.25,4725.5,4120.25,0,615,1024,8,782,24,1091,373,486,1215,291,1262,16,33,4,152,365,51,13,720,48.25,272.5,53.91,11209.4438649511,269.541160651767
2021,5,24,2,05/24/2021 01:00:00,5209.95425045609,2761.88291936978,12956.0533955959,3926.91311473952,0,7969.90038474698,3642.52796629626,1583.34121614717,6258.20763742341,318.75,1968.57897776867,44527.1098625438,2069,3942.5,6011.5,0,506,2171,0,810,10,1209,302,567,542,399,1609,308,10,62,0,344,46,14,420,127.5,497.5,25.63,10797.9325175084,244.957482178583
2021,5,24,3,05/24/2021 02:00:00,5208.10450001213,2751.94347538319,14615.4371195856,3968.38131723117,0,7936.79250618659,3648.40177567892,1577.63119523244,6285.57479795961,172,1968.92373765969,44329.9404249293,3803.25,3046.75,6850,0,0,2894,0,810,10,994,76,602,75,68,2262,674,30,63,0,328,51,14,121,403,421.75,20.22,10810.7831557258,236.175307203643
2021,5,24,4,05/24/2021 03:00:00,5202.29099861682,2686.21489418156,16449.532166873,3427.03278288564,0,8037.37980135479,3653.7648190283,1566.44907094109,6313.69195849582,471.75,1978.23225471744,43547.5887470945,6238.75,2921.75,9160.5,0,0,2890,0,800,0,1377,40,2321,69,469,2174,401,9,65,0,321,48,193,0,323.5,581.75,15.65,10834.0303940349,229.698093347421
2021,5,24,5,05/24/2021 04:00:00,5186.17174474799,2649.66339048895,17349.0088655631,4102.08485496182,1.32104655454752,8012.86480730626,3654.78635109485,1566.92490601732,6360.21225481754,122.75,1975.81893548025,44712.6071570326,6269,3995.75,10264.75,0,0,3519,0,800,0,1788,0,2336,117,751,2917,145,32,0,129,322,53,494,0,109.75,747.75,11.97,10849.1234864908,222.988941917614
2021,5,24,6,05/24/2021 05:00:00,5169.25974068889,2618.24192240232,17764.4778754596,4052.32301197184,242.544147414924,8051.28005571221,3707.13986950547,1551.93610111615,6357.63568692478,475.5,1991.3331305765,44181.1715417726,7800.5,3882.75,11683.25,286,0,3389,19,800,0,1786,0,2811,322,837,2717,137,11,50,0,327,49,793,0,467.25,764.75,16.54,10920.4359429846,221.389863549099
2021,5,24,7,05/24/2021 06:00:00,5174.80899202078,2602.85181558438,17406.0828927174,4241.56880879737,2276.9558414181,8017.4139814596,3672.91854527609,1554.79111157351,6222.89674845824,261,2013.39776360228,44605.1865009078,8839.5,3282.75,12122.25,286,0,4156,6,900,100,1288,0,3288,18,11,2319,0,28,272,0,305,48,1094,0,522.25,763.75,21.86,10870.8173710294,213.223022598428
2021,5,24,8,05/24/2021 07:00:00,5196.21324715808,2608.62310564111,14614.9386564663,4491.38331350464,7002.8677856564,8057.09288935258,3743.65964088459,1560.73905002636,6103.48437788446,1127.25,2002.36544708939,45723.6175136639,10785,1656.5,12441.5,286,0,2829,54,966,172,1048,0,3165,49,1013,1043,532,9,452,0,304,47,1395,2,451.5,280.5,26.97,10890.5155365233,204.994744755495
2021,5,24,9,05/24/2021 08:00:00,5243.24975844745,2618.88317685307,12088.7275680976,4821.11835392309,13322.4902933008,8035.35794617553,3803.67464979433,1580.24828815169,6035.80632838309,1582.25,1992.36741024958,48643.9237733762,12480.25,237,12717.25,286,0,2817,151,825,25,839,0,3283,0,800,0,1049,5,661,0,319,40,1405,5,433.25,11,36,10930.6863492061,191.288789490221
2021,5,24,10,05/24/2021 09:00:00,5270.9960151069,2577.20163755448,12856.3607717455,4162.90488528291,19724.546105949,8000.7336762307,3801.12081962796,1599.99544381513,5903.39395780931,739.5,1993.05693003164,52785.3102431536,13844.5,137,13981.5,286,0,3870,62,825,25,891,0,3288,0,1017,0,1205,10,729,0,342,37,1400,0,128.5,3,22.52,10894.8752745621,172.151870140108
2021,5,24,11,05/24/2021 10:00:00,5281.83026770726,2575.27787420224,15495.4737566248,4347.37555576091,23891.1269389919,7725.50863995388,3722.97361653698,1590.71665982869,5642.01294509072,189.25,1959.61522060194,57705.1614752993,14716,188,14904,286,0,4293,118,800,0,871,0,3296,0,1224,18,1523,5,709,0,343,47,1400,0,159,0,0.35,10644.6788097354,153.413981408042
2021,5,24,12,05/24/2021 11:00:00,5293.72152056132,2474.60092543487,18338.4581572781,4275.9999829874,23987.8275467848,7345.65259815034,3554.1654425398,1601.1850315057,5625.01294509072,341.25,1990.98837068547,59946.8625210185,14882,83,14965,286,0,4128,26,800,0,856,0,3314,0,1450,0,1483,7,644,0,360,50,1400,0,244,0,-0.03,10511.7683621476,146.955170805622
2021,5,24,13,05/24/2021 12:00:00,5291.07901992708,2435.48440393927,19009.3895157912,3680.36580174371,24816.1237364861,6820.22298344005,3599.87900251785,1612.36715579705,5611.26294509072,349,1997.19404872397,60217.368613457,15005,59,15064,286,0,3781,2,800,0,896,0,3353,0,1822,0,1358,9,664,0,368,48,1400,0,336,0,0,10577.0496088879,147.101943394699
2021,5,24,14,05/24/2021 13:00:00,5285.52976859519,2440.61443954525,18031.6541073786,2626.57081357713,24811.3679688897,6714.32831842629,3574.59608387077,1587.62373183321,5645.26294509072,395.5,1989.60933112136,58817.1575083282,14285.5,531,14816.5,286,0,3798,5,800,0,1127,0,3400,0,1183,459,1645,9,713,0,342,45,1400,0,122.5,13,2.11,10528.8216539187,150.830366627023
2021,5,24,15,05/24/2021 14:00:00,5277.60226669249,2513.71744693047,17306.8887319863,1681.84976408556,22256.7281417057,6957.70913562975,3640.99566819644,1585.24455645208,5672.51294509072,403.5,1982.02461351875,56703.7732702882,12575,395,12970,286,0,3755,4,800,0,930,0,3400,0,1,338,1601,9,570,0,312,44,1275,0,40,0,10,10598.3485494666,160.391280780574
2021,5,24,16,05/24/2021 15:00:00,5287.64376910258,2526.86316317079,16527.0431819167,1324.72057777869,17744.5615299932,7234.45056329102,3682.6230999083,1649.24437420468,5778.76294509072,547.75,1969.26849755072,55116.9317020074,9156,3106,12262,286,0,3439,15,800,1,980,0,3400,0,280,2163,1275,9,520,0,303,41,974,0,5,877,16.1,10715.5986975712,175.647494535728
2021,5,24,17,05/24/2021 16:00:00,5274.69551599483,2534.55821657976,15669.935848363,1189.76042785132,13230.5454531043,7692.6534932909,4014.11025550338,1688.02493291723,6050.49082202379,485,1974.78465580717,53612.8096214357,6191.75,5107,11298.75,369,0,2220,1,930,159,1082,0,3235,214,1574,3643,400,48,498,0,315,42,675,0,0.75,1000,29.44,11228.7010492723,198.124945768623
2021,5,24,18,05/24/2021 17:00:00,5264.65401358474,2613.43251402172,14394.617957757,1293.05395042143,9449.4460046784,7829.63418168579,4923.78456076506,2116.51441906013,6287.87827888172,705.25,1983.40365308286,54630.6695339388,2231,6617,8848,0,94,2423,0,797,641,1260,0,1847,603,712,4377,462,9,640,0,333,37,374,0,0,856,52.7,12695.3717214652,237.467571838859
2021,5,24,19,05/24/2021 18:00:00,5270.73176504348,2651.90778106657,13386.2270675103,1119.89278971388,5679.17913799978,8019.43583663886,5852.10182624125,2450.07480749564,6697.3423036324,1025.25,1983.74841297389,54454.8917283161,-319,7010,6691,0,0,1502,0,225,1790,1517,165,840,356,1272,3928,178,9,713,327,369,35,75,1,0,399,72.11,14156.7508951866,280.752052745476
2021,5,24,20,05/24/2021 19:00:00,5262.27576301393,2897.50823570289,12182.6878660766,976.136354409491,2648.16992324596,8030.55604012479,6955.10107509728,2985.15135071352,6546.14857520344,3697,1985.47221242903,54025.2073960169,141,6428,6569,0,0,865,0,595,2593,915,88,347,247,2156,2683,782,9,532,94,377,41,0,225,0,448,76.23,15766.5167785655,329.814801949171
