Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,Day-Ahead Spot price €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2019,6,19,6,06/19/2019 05:00:00,5000.16227638491,2421.24007828364,5710.11878508923,1178.45270399542,344.344507499816,6105.89284834626,14138.8863160633,5637.54468567353,9384.31146475325,34,1765.53642288959,56547.490088979,-4827,8330,3503,0,450,2027,49,282,1908,605,1252,47,1085,0,3209,6,347,76,0,460,30,33.28,26016.2782031841,528.380781203916
2019,6,19,7,06/19/2019 06:00:00,5016.1070161053,2472.86881152351,5535.59699909809,1378.49472991847,2388.44942249282,6114.12013445118,14549.3991707847,6414.46096232107,9633.06146475325,869.75,1804.9351948671,60488.2439063155,-4311,7003,2692,0,28,749,0,15,2165,981,1274,0,387,0,2342,316,772,147,0,484,35,43.07,27249.9390298146,517.193451014402
2019,6,19,8,06/19/2019 07:00:00,5022.05251227223,2706.23068576774,4579.03444031281,1700.61368448175,6466.08489358709,6115.11738125177,14185.9859100533,6920.25306513854,9899.81146475325,4234,1774.96518883292,66293.1492264514,-2689,6695,4006,60,0,1,181,15,2165,830,1291,1014,131,0,2259,1127,630,405,0,554,38,54.43,27321.5414449978,483.572445702263
2019,6,19,9,06/19/2019 08:00:00,5028.26825826493,2663.45259251184,3053.36804003747,1698.81843553116,12611.9565089401,6101.40523774358,14097.9637180064,6992.55284482656,9866.06146475325,4385.5,1783.38372985376,69505.7308304691,-1223,5087,3864,100,0,19,33,15,2165,848,1094,1152,2,300,1705,449,54,392,0,589,34,58.64,27284.5671871232,448.115610040312
2019,6,19,10,06/19/2019 09:00:00,5012.05326871876,2517.12201144341,2426.76868304594,1821.15182830718,19084.2775628992,6076.72337942884,13985.4909170577,6917.18951515176,9810.81146475325,1494,1812.0067693246,71040.5954001307,-83,3311,3228,0,0,309,0,74,2160,561,146,1285,85,137,889,108,0,155,0,599,31,49.28,27122.7194683502,408.553215829782
2019,6,19,11,06/19/2019 10:00:00,4992.86553108914,2531.87307808337,2831.7813409146,1908.34963447877,24352.7485276464,6042.56767650845,13914.4554638269,6556.91603670637,9714.06146475325,293.25,1858.81385740044,73121.6826114077,1876,4435,6311,80,0,1640,0,43,2145,475,37,1273,73,227,2154,1805,0,162,0,606,26,42.98,26785.3071523509,374.420922696433
2019,6,19,12,06/19/2019 11:00:00,4956.65205443604,2559.9001046993,4148.58128885944,1724.97777738263,27609.3799288907,6034.83901380383,13496.9934886807,5980.04957419559,9368.06146475325,101.75,1842.65025864044,74323.834954342,3500,4642,8142,0,0,2628,3,87,2001,515,30,1157,207,1147,2376,1881,0,115,0,612,25,40.81,25705.6881591191,345.026357113571
2019,6,19,13,06/19/2019 12:00:00,4927.19482342718,2563.73538202569,5478.61029346832,1237.69591936494,28420.6230520714,6026.86103939907,12956.5063445334,5537.67295610449,9467.31146475325,630,1815.71092737377,73236.9222025215,5825,3300,9125,0,0,3139,0,277,1117,825,10,1143,335,1357,1807,1602,0,185,0,597,31,37.01,24752.4564705497,328.890606551698
2019,6,19,14,06/19/2019 13:00:00,4889.63009764524,2635.13054456312,5592.07489485615,839.663580605225,27868.0450156268,6020.87755859549,12980.9569534353,5709.53811036287,9489.06146475325,1444.25,1798.53710369126,73971.7653241347,5296,2894,8190,0,0,3237,5,391,1208,525,10,1050,355,426,1301,1889,0,85,0,587,15,36.93,24901.7161502424,333.71268901006
2019,6,19,15,06/19/2019 14:00:00,4853.41662099214,2647.52144054068,5458.5123035364,685.272170854356,25696.7766565256,6014.89407779192,12990.9945718266,5918.77857445998,9352.56146475325,2156.25,1819.41508542293,72870.3929667039,4724,3143,7867,0,0,3109,4,448,1180,525,10,793,392,420,1543,1903,0,85,0,584,14,36.29,25063.5205477047,346.743736456826
2019,6,19,16,06/19/2019 15:00:00,4855.30836977253,2621.85458458715,5115.3200450786,538.57468517745,22940.6649094897,6020.3789351952,12986.3618248768,6308.76848777714,9530.81146475325,943.25,1803.25148666293,71251.5447933707,2413,4760,7173,0,0,3134,3,307,1841,765,10,375,364,429,2520,1336,0,245,0,582,22,36.09,25419.2283668671,365.031026974885
2019,6,19,17,06/19/2019 16:00:00,4873.95560775061,2671.12314716463,4581.57848967128,1007.13466128183,19449.499650775,6030.6007149013,13178.1060736338,6698.45204609563,9657.81146475325,466.5,1758.12810679125,68574.8899628186,1798,5052,6850,0,60,2892,23,19,2166,1129,29,208,344,0,2409,1626,0,400,0,576,21,34.91,25926.0674293291,387.321539503498
2019,6,19,18,06/19/2019 17:00:00,4888.54909834216,2658.73225118706,4895.00537063497,1390.54854430102,14377.8744438584,6052.5401445144,13746.6470743107,7029.31544466792,9749.81146475325,2229.75,1796.8533954871,67960.627232057,855,4185,5040,0,72,1394,5,15,2165,1328,549,559,556,0,815,567,0,592,0,585,23,42.91,26908.2730718887,422.800895368927
2019,6,19,19,06/19/2019 18:00:00,4905.57483736563,2719.50664574371,5171.28913096497,973.281395356392,8719.77902456226,6055.03326151589,13839.0446384768,7030.54086466264,9753.06146475325,4006.5,1831.53778449294,67009.1490478945,-2004,5856,3852,0,335,1,318,15,2165,611,585,569,663,0,1763,1444,0,620,0,592,27,49.94,27063.2331172891,465.829451785538
2019,6,19,20,06/19/2019 19:00:00,4910.16908440371,2825.12428288585,4864.985588205,923.783817147226,3947.48951550379,6060.26880721902,13852.6855044958,7054.43655455952,10172.8114647533,6005,1837.2623923871,65746.0170115603,-3292,6781,3489,0,383,0,904,15,2165,682,882,185,593,0,1825,1537,0,480,0,590,29,53.17,27263.5419688707,508.629790694263
2019,6,19,21,06/19/2019 20:00:00,4943.40981297334,2718.03153907971,5182.2285432064,1005.33941233124,1139.59052363915,6070.73989862527,13864.0099970398,7047.08403459125,10020.8114647533,4391.75,1833.2214926971,62744.2167189365,-4528,7428,2900,0,450,0,816,15,2165,514,881,119,1284,0,1808,1225,0,470,0,557,24,51.07,27206.8418887542,532.346665764064
2019,6,19,22,06/19/2019 21:00:00,4960.43555199681,2648.99654720468,6122.50918609746,930.964812949592,82.4257718739716,6081.21099003152,13858.3477507678,7072.51149948153,9929.06146475325,2938.75,1817.39463557793,60156.6082107346,-3714,6352,2638,0,450,0,0,15,2165,412,634,0,1235,0,1820,1225,27,454,1,532,20,45.64,27163.2769091821,533.672003279764
2019,6,19,23,06/19/2019 22:00:00,4955.84130495873,2599.4329632944,7159.97251448212,860.180711469128,0.27113740748017,6094.17519843927,13780.3631771123,6586.63247157814,9864.31146475325,1410,1817.0578939371,58408.2388374319,-3280,7430,4150,0,450,743,628,15,2165,660,1459,0,1325,124,1382,1643,0,445,0,520,21,40.08,26657.0826231587,520.758885825338
2019,6,19,24,06/19/2019 23:00:00,4947.46356035988,2561.96525402889,7231.71470639102,550.628499559993,0,6104.14766644522,13682.0459918436,5269.61233226119,9585.31146475325,529.5,1810.65980276127,54484.0492784043,-2211,6784,4573,0,450,939,864,202,1997,581,729,210,1709,64,1019,1668,0,423,0,486,16,34.99,25361.2074640173,513.549435441753
2019,6,20,1,06/20/2019 00:00:00,4953.13880670104,2634.24548056472,7384.866477771,427.012786104978,0,6123.59397905683,12216.5537067127,4086.46932736655,9638.56146475325,635.75,1810.32306112043,52512.5150901515,-2602,7419,4817,0,450,1190,296,495,1444,491,1074,110,1885,304,2248,1397,0,377,0,453,22,30.8,22818.0650050407,485.482982037125
2019,6,20,2,06/20/2019 01:00:00,4935.57256802603,2578.48644866565,8408.59193961992,400.340515981905,0,6129.57745986041,11379.0560081149,3348.15378055244,9502.81146475325,48,1789.10833774793,52780.6985233224,-4261,8282,4021,0,450,971,14,639,2319,403,1285,54,1740,1,2429,1128,16,390,0,435,29,30.23,21220.1502020622,459.449126622375
2019,6,20,3,06/20/2019 02:00:00,4965.57029868643,2588.22215264803,9050.70999769812,411.368473821252,0,6133.81575876294,11196.5772532575,3192.21908622531,9090.56146475325,2,1786.41440462126,52827.4588904741,-4410,9748,5338,0,450,1414,26,673,2480,430,1467,196,1616,0,3680,1809,0,388,0,428,29,29.87,20735.4486296124,449.521666279214
2019,6,20,4,06/20/2019 03:00:00,4968.00254711836,2585.86198198564,8341.42903655628,642.18619604016,0,6155.75518837604,11168.523396728,2967.96722719298,8877.06146475325,2,1807.9658696346,51491.7529083853,-3975,8856,4881,0,450,935,14,588,2039,604,1395,656,1030,0,3904,1350,1,322,0,426,23,28.71,20474.2041866125,452.119468182848
2019,6,20,5,06/20/2019 04:00:00,4972.32654433067,2673.48331782702,7752.48161007013,951.994872085093,3.79592370472238,6164.2317861811,11156.1694048617,2694.0858583748,9265.31146475325,8.75,1793.82272071959,50997.4535029081,-3561,8131,4570,0,450,1382,0,577,1444,450,1656,574,690,0,3798,1013,74,137,0,437,19,28.54,20361.6165690354,450.285989556536
2019,6,20,6,06/20/2019 05:00:00,4996.91927847568,2617.72428592796,6833.31657685438,975.076644306984,268.697170812848,6182.68085199212,11308.5353045452,2607.38739374891,9422.06146475325,10.5,1787.42462954376,50833.3236009611,-3823,9349,5526,0,450,1277,204,771,1427,555,1333,688,1245,3,4171,1730,506,48,0,454,13,29.11,20506.1159348073,457.740861496523
2019,6,20,7,06/20/2019 06:00:00,5015.296266628,2557.83495536971,7202.20373383275,1025.34361492355,1853.76645494192,6198.13817740135,11822.7702159768,2710.62902830341,9314.56146475325,4.75,1790.79204595209,51827.0859580828,-2331,8091,5760,0,80,1540,141,426,1982,739,1083,572,1147,11,3038,1796,609,188,0,488,11,30.93,21115.5867331376,446.919059075936
2019,6,20,8,06/20/2019 07:00:00,5040.42950042455,2551.63950738092,6939.1490301668,1033.80693140491,4820.28083018246,6201.37922950328,13163.9504579538,3596.30132948166,9296.06146475325,391.75,1902.92701234962,54163.6752936012,774,4948,5722,0,76,375,18,509,2610,703,580,768,873,8,331,2375,453,437,0,547,7,36.09,23461.2850782457,449.446379756082
2019,6,20,9,06/20/2019 08:00:00,5052.86099240994,2570.52087268007,5921.52928677821,1042.78317615786,8420.17218929667,6200.63129440284,13391.7271829873,3580.3708695504,9801.06146475325,746.25,1948.72387550296,55629.6312045195,3047,4005,7052,0,0,488,521,820,1714,892,382,953,450,200,361,2636,565,477,0,586,12,39.68,23954.5720927918,431.447681035191
2019,6,20,10,06/20/2019 09:00:00,5050.96924362955,2611.52883793917,5822.31136179782,911.473538628885,12494.8251489087,6235.78424412383,13356.724206033,3617.43982439045,9744.81146475325,493,1960.1730912913,58175.0409614959,4124,3369,7493,0,0,1428,26,845,1041,697,328,1201,520,34,867,2388,576,303,0,597,11,36.91,23942.7535598245,403.846168983517
2019,6,20,11,06/20/2019 10:00:00,5041.78074955339,2599.7279846272,5629.47242042568,863.771209370311,16748.4287974576,6296.61629896016,13012.0993079314,3379.70834541628,9617.81146475325,194.5,1998.89837998714,60907.8149584824,4475,3532,8007,0,0,1760,29,1036,1463,622,350,1163,730,89,620,2502,331,213,0,622,9,35.69,23383.6588364469,373.834990579468
2019,6,20,12,06/20/2019 11:00:00,5038.80800146993,2728.35728572769,5707.32033079491,754.517487520028,19367.073878901,6324.78852107698,12779.4324611175,3302.20053075073,9590.81146475325,184.5,1992.83703045214,62531.6469925642,5239,3559,8798,0,0,1316,8,1045,1065,622,380,1372,1018,860,882,2747,195,213,0,623,11,36.98,23046.1132589924,355.220875131787
2019,6,20,13,06/20/2019 12:00:00,5007.18877185491,2589.40223797923,6058.39914226397,718.612508508198,20125.4452076231,6345.73070388949,12424.2551949636,2951.42405726436,9673.81146475325,680.5,2034.25625227465,62417.0255413747,6192,4192,10384,0,0,1944,0,1033,1026,803,396,1809,1386,1364,1067,2711,303,108,0,612,14,36.08,22467.5535050796,344.459105502847
2019,6,20,14,06/20/2019 13:00:00,4979.62328962644,2621.55956325435,6426.77748937064,597.81790054697,20360.5213399084,6350.46762619232,11703.6056694338,3165.872556339,9607.81146475325,150.25,2043.34827657715,62268.6551760023,5739,4432,10171,0,86,2314,0,791,833,822,446,1767,1552,1022,1017,2756,483,91,0,608,15,34.09,21845.9477555975,335.261553356443
2019,6,20,15,06/20/2019 14:00:00,4990.43328265721,2700.62528044455,6530.82910813213,453.941520363851,19068.0093184504,6344.48414538874,10893.3897028739,3312.00389070843,9252.56146475325,328.25,2033.58276899298,61772.1104827655,4136,4817,8953,0,197,2486,16,642,968,790,370,1404,1730,422,614,2531,908,80,0,598,14,33.17,20934.2563230357,332.792313332641
2019,6,20,16,06/20/2019 15:00:00,5013.67476767338,2596.48274996641,5909.0634449217,591.149833016201,16479.7316266447,6343.7362102883,11068.1472128149,3480.49913998136,9540.31146475325,1216.5,2008.66388757131,59158.9603376315,5089,3865,8954,0,246,2400,37,592,718,904,470,1217,1632,807,625,2292,121,166,0,576,16,33.93,21332.6921158953,352.783586602761
2019,6,20,17,06/20/2019 16:00:00,5013.67476767338,2621.55956325435,5511.9373400643,759.903234371802,13353.2461809909,6341.99102838725,12025.5815824473,3563.21498962443,9659.56146475325,172.25,1975.66320676964,59125.5833583366,1873,5379,7252,0,322,2164,744,173,592,1084,454,852,1435,294,1222,1612,594,511,0,562,16,33.54,22438.9233640106,385.112143519568
2019,6,20,18,06/20/2019 17:00:00,5032.0517558257,2563.44036069289,5100.81896373531,760.929090914997,10221.06684978,6340.99378158666,12243.3206890895,3597.2203944777,9712.56146475325,113.75,2020.11310335965,58764.2664542156,-1058,5774,4716,0,294,718,188,267,1636,792,209,433,1028,170,1772,1126,633,642,0,568,14,36.71,22790.5436120307,414.013887747821
2019,6,20,19,06/20/2019 18:00:00,5057.18498962225,2559.0150407009,4520.01249519627,705.019909310862,6844.59271442941,6346.72795069008,12317.4446402868,3570.87386459138,9757.81146475325,1110.75,2022.13355320465,57897.5666227859,-3086,6555,3469,0,615,83,0,62,2197,979,581,195,638,109,1869,1005,647,452,0,584,8,39.62,22869.8335309083,446.732211471528
2019,6,20,20,06/20/2019 19:00:00,5070.69748091072,2579.96155532965,3330.9238250467,723.228862952576,3605.5852446713,6348.22382089098,12760.6440984876,3642.86728928073,10118.0614647533,2317.25,2016.74568695131,56476.1893292749,-3962,7325,3363,0,603,60,1010,15,2165,787,812,190,591,0,1703,1192,433,542,0,577,8,44.82,23538.601810895,492.941777874332
2019,6,20,21,06/20/2019 20:00:00,5067.18423317571,2527.15273675858,2821.09633360902,729.896930483344,1187.58184476314,6355.45386019529,12981.729077927,3814.11973354176,9853.06146475325,2892,2009.00062921215,54889.2768444192,-4651,8165,3514,0,615,558,1573,15,2165,440,1289,125,668,0,1545,1362,220,470,83,544,7,51.96,23808.3292498876,529.434711252465
2019,6,20,22,06/20/2019 21:00:00,5063.40073561494,2525.67763009458,2564.40175333925,714.252618199619,103.303352249945,6361.93596439916,13198.9534349081,4052.15756751461,9867.06146475325,2022.25,1951.75455027047,53429.1490713439,-5004,7886,2882,0,615,135,1334,15,2165,382,1211,75,553,0,1639,1285,361,465,0,525,8,50,24158.6678138426,547.949895618516
2019,6,20,23,06/20/2019 22:00:00,5027.99800843916,2656.07705919186,2177.19744097989,649.367191842526,0.27113740748017,6372.90567920572,13171.6717028702,4083.40577737977,9752.81146475325,2116.75,1927.17241048963,52632.6278725594,-4697,6991,2294,0,615,115,1716,65,2213,575,1168,83,641,490,625,4,0,435,0,527,13,46.63,24074.7182171747,552.937634516901
2019,6,20,24,06/20/2019 23:00:00,5027.45750878762,2522.72741676659,2687.53374228927,445.73466801829,0,6375.14948450705,12943.122853345,3518.48715981744,9619.06146475325,880,1924.47847736296,49877.7527756475,-3934,7608,3674,0,615,126,548,107,2243,467,990,175,791,888,2110,960,297,460,0,491,14,39.28,23310.5278527138,543.320371305527
2019,6,21,1,06/21/2019 00:00:00,5012.05326871876,2511.81162745302,2883.42554289157,351.099401908538,0,6376.8946664081,11361.8118944683,2888.62128253536,9239.56146475325,118.25,1904.61072055379,47911.1398696907,-5263,8920,3657,0,615,970,511,177,1646,278,1159,109,1224,1438,3699,49,55,184,0,452,11,34.3,20901.0236915916,516.646985678111
2019,6,21,2,06/21/2019 01:00:00,5001.51352551376,2483.48957950429,2594.67594070506,334.429233081617,0,6385.12195251301,10479.2736005249,2792.11945795177,9293.81146475325,300.5,1923.80499408129,46140.7397486289,-4552,7754,3202,0,615,828,168,364,1322,403,984,117,1408,1053,2915,4,330,0,0,433,12,32.17,19909.5069100876,506.73022197182
2019,6,21,3,06/21/2019 02:00:00,5017.99876488569,2489.39000616027,2270.81845737164,280.571764563872,0,6388.1136929148,10338.7469430466,2412.85196958834,9282.56146475325,172.75,1954.44848339713,47046.2515466816,-6438,8443,2005,0,615,10,10,483,1378,506,1365,87,1461,488,3508,4,90,0,0,427,16,31.92,19488.6601254525,507.540978305478
2019,6,21,4,06/21/2019 03:00:00,5026.10625965877,2588.81219531363,2290.40763743187,399.571123574508,0,6389.60956311569,10329.7388239774,2395.08337966502,9772.37669968747,102.25,1949.0606171438,48002.0162995682,-6759,8306,1547,0,615,50,46,270,1557,657,1299,136,1500,0,3078,4,200,0,0,430,11,33,19639.8852419239,502.786514938611
2019,6,21,5,06/21/2019 04:00:00,5030.16000704531,2638.67080055671,2439.23452490245,522.930372893724,2.98251148228187,6392.85061521763,10496.5177141715,2449.61456942971,9296.06146475325,102,2013.04152890215,48347.0641093547,-6963,8359,1396,0,615,52,9,333,1666,452,1485,116,1537,0,2907,4,129,0,0,439,11,33.42,19783.5776627007,504.832078707321
2019,6,21,6,06/21/2019 05:00:00,5055.8337404934,2498.24064614425,2754.44224041707,821.71109109931,291.472713041183,6395.84235561941,11005.090379331,2833.78373777199,9427.31146475325,141.75,1965.56095754464,50154.0393262156,-6963,9096,2133,0,615,265,24,332,1844,412,1046,111,1488,450,3215,4,856,100,0,459,8,34.02,20629.299450935,504.662614542591
2019,6,21,7,06/21/2019 06:00:00,5070.42723108495,2672.59825382862,2778.61070932255,903.779614554921,2141.44324427838,6396.59029071986,12306.8922722344,2988.79936710308,9529.81146475325,428,1914.03948649712,54400.9919343772,-7270,9455,2185,0,615,148,0,20,2137,606,560,17,822,561,3781,108,1534,240,0,485,6,40.72,22135.7948166527,499.147525535472
2019,6,21,8,06/21/2019 07:00:00,5074.21072864572,2746.05856569564,1941.10966051374,603.973039806141,5777.39587858746,6393.59855031807,12818.5534353606,3118.69388654258,9851.31146475325,2467.5,1934.58072658796,58473.9859368111,-5747,9449,3702,0,615,0,795,20,2670,1338,1554,77,173,1116,2718,35,920,575,0,541,4,46.42,22950.7948790091,480.873366386614
2019,6,21,9,06/21/2019 08:00:00,5105.01920878343,2659.91233651825,1876.49080680856,408.034440055868,10797.5049780828,6390.85612161643,12842.4892946014,3066.00082676995,9947.31146475325,2544.5,1999.90860490964,61848.0280828996,-4210,7826,3616,0,329,0,769,20,2660,1360,1236,134,104,899,2356,5,366,625,0,573,6,47.09,23067.8868605796,440.098788212999
2019,6,21,10,06/21/2019 09:00:00,5075.02147812303,2666.99284850544,2402.34580920461,489.846499375681,16050.5211106036,6382.37952381137,12852.0121633316,2704.80828332853,9641.81146475325,544.75,1980.04084810047,63631.5300291376,-2841,6068,3227,0,291,158,0,24,2584,392,463,108,269,553,2102,653,352,760,0,579,7,44.41,22639.2456452705,393.792673992603
2019,6,21,11,06/21/2019 10:00:00,5070.69748091072,2597.95785663041,2504.10778354347,503.439098573017,20654.1631522094,6372.90567920572,12764.5047209458,2681.21894843032,9350.56146475325,253.25,1932.89701838379,65707.7032035859,-1022,6563,5541,0,269,1116,0,70,1946,901,396,287,621,1262,2825,621,501,700,0,584,5,43.93,22344.7113573631,362.815198718432
2019,6,21,12,06/21/2019 11:00:00,5073.67022899418,2686.46425647019,2875.28458494446,683.989850175362,23821.3192089853,6366.67288670199,12747.7753569603,2660.69316351889,9403.06146475325,367.25,1949.0606171438,67389.2416186477,1246,5547,6793,0,309,1888,2,118,1296,1126,495,194,949,1580,2138,631,353,650,0,606,5,41.04,22353.6609565217,342.061904351476
2019,6,21,13,06/21/2019 12:00:00,5060.96848718302,2684.10408580779,3364.75968151437,834.27783375345,25040.6241304236,6362.93321119976,12636.8468049949,2626.07504866827,9384.06146475325,448.25,2018.42939515548,67792.3301434539,2669,4404,7073,0,404,2527,168,320,840,1071,495,192,1474,1014,606,664,413,700,0,585,4,36.21,22301.4560314574,332.473540411134
2019,6,21,14,06/21/2019 13:00:00,5039.61875094724,2593.23751530562,3416.65828842719,914.807572394269,25183.2424067582,6352.9607431938,11738.8660212187,2623.62420867885,9355.81146475325,120.75,2074.32850753383,66808.9054792109,2605,5830,8435,0,517,3573,620,530,720,1252,499,275,1904,908,884,782,681,540,0,575,5,33.53,21393.9788029834,322.198243738975
2019,6,21,15,06/21/2019 14:00:00,5032.0517558257,2577.01134200166,3396.56029849527,990.977420726508,23942.7887675364,6342.48965178755,11058.1095944236,2541.82742403181,9302.81146475325,62,2036.27670211965,65785.9044217014,1497,6640,8137,0,615,3649,368,675,754,716,397,104,1894,903,1353,982,1254,545,0,563,5,32.41,20508.3028887568,318.589945410727
2019,6,21,16,06/21/2019 15:00:00,5033.94350460608,2850.79113883938,3256.12877390764,1082.53511720667,21368.6102209197,6347.72519749068,11299.7845603066,2488.21529926315,9299.81146475325,326.5,2030.21535258465,64439.2606298778,945,6952,7897,0,615,3386,423,721,835,957,382,0,1885,980,2013,721,794,575,0,557,5,32.26,20717.7559932847,332.723057378772
2019,6,21,17,06/21/2019 16:00:00,5042.05099937916,2757.56439767481,3187.69384616476,1059.96627325638,17991.5938107541,6344.48414538874,11901.0121644629,2683.97614341842,9328.81146475325,222,1992.83703045214,62935.9902757047,-424,8059,7635,0,615,3190,322,540,1023,1202,554,0,1885,1128,2686,366,969,670,0,539,5,32.22,21487.5723600039,360.744027840247
2019,6,21,18,06/21/2019 17:00:00,5073.12972934264,2722.4568590717,3342.11764222398,1087.15147165105,13771.6112007328,6348.22382089098,12681.1152758488,2698.37482835629,9461.56146475325,262.5,2007.99040428965,62243.2326971611,-2787,8767,5980,0,615,2267,325,810,2351,757,239,0,1885,250,2347,630,1000,718,0,548,5,34.98,22422.0864859346,396.862762495005
2019,6,21,19,06/21/2019 18:00:00,5086.91247045688,2752.25401368443,3477.20666315881,1086.63854337946,8790.2747505071,6350.21831449217,12841.2024204487,2745.24714315403,9570.56146475325,1853.5,1977.68365661464,60571.6994406494,-4040,7798,3758,0,615,690,0,220,2410,628,478,0,1885,435,2137,585,267,645,0,555,6,40.79,22630.2100311195,434.73494945428
2019,6,21,20,06/21/2019 19:00:00,5086.37197080534,2703.87051510535,3375.19028388411,1109.46385146555,4448.55144452715,6351.71418469306,12896.7953838467,2831.63925278124,9686.81146475325,3205,1944.68297581296,59245.0913276747,-5605,7736,2131,0,615,119,553,55,2690,751,790,0,1885,101,1195,12,0,545,0,548,8,44.54,22755.3605739613,475.362117648771
2019,6,21,21,06/21/2019 20:00:00,5102.04646069996,2664.04263517744,3354.58348408049,1189.48066183477,1445.97579409175,6357.44835379648,12900.6560063049,3230.51346106007,9525.56146475325,3425.25,1980.71433138214,57003.2726531812,-5827,9069,3242,0,615,85,1194,15,2665,833,610,0,1885,0,1678,1253,414,535,0,521,8,47.84,23078.6047784237,509.657908197012
2019,6,21,22,06/21/2019 21:00:00,5107.72170704112,2634.83552323032,3884.25456051425,1266.16343843861,135.297566332605,6359.94147079797,12739.7967372134,3206.3114161645,9522.56146475325,1796,1951.41780862963,54625.3016931157,-6021,9271,3250,0,615,61,1512,15,2665,976,610,0,1885,0,1729,1034,243,655,0,509,12,49.91,22838.4559849508,513.884324919072
2019,6,21,23,06/21/2019 22:00:00,5061.77923666033,2585.27193932004,4795.78744565458,1049.19477955283,0.27113740748017,6362.68389949961,12480.8776576838,3129.10995649763,9505.81146475325,1496.25,1951.75455027047,53617.7920673,-5199,7223,2024,0,615,120,599,20,2632,704,598,0,1885,0,878,4,0,660,0,516,16,44.41,22487.4881599648,504.196248873433
2019,6,21,24,06/21/2019 23:00:00,5059.61723805417,2613.59398726877,5439.17752841202,762.724339865589,0,6361.93596439916,11692.0238020592,2821.83589282355,9216.31146475325,677.5,1924.14173572213,50897.8619533579,-4329,7775,3446,0,615,539,1,246,1985,704,496,0,1885,137,2235,754,539,580,0,486,19,36.95,21227.0317669296,485.885978303144
2019,6,22,1,06/22/2019 00:00:00,5053.13124223571,2653.42186719667,5601.4878774825,530.11136869609,0,6367.91944520274,10608.2183906286,2350.04919485934,8373.56146475325,19,1917.74364454629,48814.6444956012,-5340,8469,3129,0,615,219,22,54,2706,1193,1211,0,1885,0,1999,725,0,481,0,457,31,35.58,19335.2958713145,467.694018014306
2019,6,22,2,06/22/2019 01:00:00,5035.5650035607,2546.91916605613,5574.77535921855,409.316760734862,0,6386.11919931361,10021.4037769829,1680.6635227478,7696.31146475325,26.75,1957.81589980547,46455.6401531733,-5120,7274,2154,0,615,228,0,57,2266,1153,1380,49,1885,0,850,4,241,228,0,435,37,31.91,17955.793669378,456.923387359286
2019,6,22,3,06/22/2019 02:00:00,5047.18574606878,2624.80479791514,5726.65510591929,365.46139351327,0,6399.3327194215,9460.84139605299,1566.39310824088,7462.06146475325,3,1973.97949856547,45334.7152304506,-4705,7726,3021,0,615,663,0,590,2201,1121,1957,0,1524,0,958,4,433,218,0,425,38,29.99,17188.0148702123,444.553680502126
2019,6,22,4,06/22/2019 03:00:00,5050.15849415224,2656.37208052466,5606.32157126359,320.067241476885,0,6406.06413532552,9419.14667350449,1587.22524815099,7449.06146475325,9.5,1999.57186326881,44893.4887724204,-4390,7623,3233,0,615,835,7,766,2011,1026,2197,0,1563,0,853,4,336,179,0,423,41,29.92,17193.0868661042,445.995498564925
2019,6,22,5,06/22/2019 04:00:00,5058.26598892533,2570.52087268007,6002.4300563776,284.418726600853,4.60933592716289,6411.29968102864,9354.8029658679,1572.82656321312,7451.31146475325,9,2000.24534655048,45404.7310019244,-4685,7932,3247,0,615,817,0,757,2020,1021,2500,7,1381,0,811,223,565,0,0,422,40,29.3,17113.0622338824,441.689938858921
2019,6,22,6,06/22/2019 05:00:00,5080.15622481264,2533.93822741296,6580.18366568647,215.173409935181,340.006308980133,6423.26664263579,9213.7615587285,1568.53759323163,7439.31146475325,4,1945.69320073546,45526.028296912,-4182,7480,3298,0,615,1181,1,556,1805,1051,2210,0,1148,0,1272,4,388,87,0,419,41,29.06,16869.4976975963,428.501781255525
2019,6,22,7,06/22/2019 06:00:00,5116.09945163997,2571.70095801127,6537.18923152831,139.516489874539,2377.87506360109,6426.25838303758,9250.05140983554,1630.72765796328,7473.06146475325,148,1959.49960800963,48028.9797182545,-4399,7143,2744,0,615,885,54,437,2004,701,1442,6,1449,0,1268,85,275,219,0,411,36,29.91,16993.1556908963,410.441658707095
2019,6,22,8,06/22/2019 07:00:00,5141.50293526229,2594.12257930402,4638.05638542935,99.7645488257277,6510.82256582132,6420.7735256343,9825.28415610661,1873.36081691629,7442.56146475325,492.75,1979.36736481881,50838.366342872,-3820,6864,3044,0,615,909,0,393,2258,791,870,15,1874,0,1081,12,136,495,0,429,30,32.57,17836.4566829511,402.409896429388
2019,6,22,9,06/22/2019 08:00:00,5139.61118648191,2656.96212319026,3179.8072931535,50.7798988881596,11858.4656535527,6425.51044793713,10227.5610162505,1933.71275165587,7336.81146475325,726.75,1942.9992676088,54593.9711034721,-3115,6786,3671,0,615,1297,12,401,2377,961,445,34,1646,0,1592,5,80,520,0,453,19,34.85,18229.9514380363,376.744738892224
